InvoiceID,PayerAccountId,LinkedAccountId,RecordType,RecordId,ProductName,RateId,SubscriptionId,PricingPlanId,UsageType,Operation,AvailabilityZone,ReservedInstance,ItemDescription,UsageStartDate,UsageEndDate,UsageQuantity,BlendedRate,BlendedCost,UnBlendedRate,UnBlendedCost,Cost,user:CRR,user:Cost Center,user:Name,user:Owner,user:Project,ResourceId
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 07:00:00,2022-01-01 08:00:00,3.22E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 07:00:00,2022-01-01 08:00:00,0.00001082,0.006,6.49E-08,0.006,6.49E-08,6.49E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 07:00:00,2022-01-01 08:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 07:00:00,2022-01-01 08:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855848737,6569627302,245285215,USW2-APS3-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from Asia Pacific (Mumbai),2022-01-01 08:00:00,2022-01-01 09:00:00,3.73E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 08:00:00,2022-01-01 09:00:00,3.07E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 08:00:00,2022-01-01 09:00:00,8.38E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 08:00:00,2022-01-01 09:00:00,0.00000304,0.006,1.82E-08,0.006,1.82E-08,1.82E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 08:00:00,2022-01-01 09:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 08:00:00,2022-01-01 09:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Amazon Simple Storage Service,5882630516,6569627287,246999529,Requests-Tier1,ListMRAPs,,N,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",2022-01-01 08:00:00,2022-01-01 09:00:00,1,0.000005,0.000005,0.000005,0.000005,0.000005,,,,xyz@kyligence.io,xyzproject,
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Amazon Simple Storage Service,5882631110,6569627287,246999529,Requests-Tier2,ReadAccountPublicAccessBlock,,N,"$0.004 per 10,000 GET and all other requests",2022-01-01 08:00:00,2022-01-01 09:00:00,1,0.0000004,0.0000004,0.0000004,0.0000004,0.0000004,,,,xyz@kyligence.io,xyzproject,
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 09:00:00,2022-01-01 10:00:00,3.30E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 09:00:00,2022-01-01 10:00:00,3.33E-07,0.006,0.000000002,0.006,0.000000002,0.000000002,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 09:00:00,2022-01-01 10:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 09:00:00,2022-01-01 10:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 10:00:00,2022-01-01 11:00:00,3.06E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 10:00:00,2022-01-01 11:00:00,4.19E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 10:00:00,2022-01-01 11:00:00,5.91E-06,0.006,3.55E-08,0.006,3.55E-08,3.55E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 10:00:00,2022-01-01 11:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 10:00:00,2022-01-01 11:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845949,6569627302,245285215,USW2-USE1-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from US East (Northern Virginia),2022-01-01 10:00:00,2022-01-01 11:00:00,9.69E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 11:00:00,2022-01-01 12:00:00,3.24E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855846819,6569627302,245285215,USW2-DataTransfer-Regional-Bytes,LoadBalancing-PublicIP-In,,N,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,2022-01-01 11:00:00,2022-01-01 12:00:00,0.000000298,0.01,0.000000003,0.01,0.000000003,0.000000003,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 11:00:00,2022-01-01 12:00:00,4.19E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 11:00:00,2022-01-01 12:00:00,3.29E-06,0.006,1.97E-08,0.006,1.97E-08,1.97E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 11:00:00,2022-01-01 12:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 11:00:00,2022-01-01 12:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845949,6569627302,245285215,USW2-USE1-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from US East (Northern Virginia),2022-01-01 11:00:00,2022-01-01 12:00:00,0.000000149,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 12:00:00,2022-01-01 13:00:00,3.41E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855846819,6569627302,245285215,USW2-DataTransfer-Regional-Bytes,LoadBalancing-PublicIP-In,,N,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,2022-01-01 12:00:00,2022-01-01 13:00:00,5.66E-07,0.01,5.70E-09,0.01,5.70E-09,5.70E-09,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 12:00:00,2022-01-01 13:00:00,5.91E-06,0.006,3.55E-08,0.006,3.55E-08,3.55E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 12:00:00,2022-01-01 13:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 12:00:00,2022-01-01 13:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 13:00:00,2022-01-01 14:00:00,3.17E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855846819,6569627302,245285215,USW2-DataTransfer-Regional-Bytes,LoadBalancing-PublicIP-In,,N,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,2022-01-01 13:00:00,2022-01-01 14:00:00,5.22E-08,0.01,5.00E-10,0.01,5.00E-10,5.00E-10,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 13:00:00,2022-01-01 14:00:00,4.19E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 13:00:00,2022-01-01 14:00:00,5.67E-06,0.006,0.000000034,0.006,0.000000034,0.000000034,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 13:00:00,2022-01-01 14:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 13:00:00,2022-01-01 14:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.26E+26,Elastic Load Balancing,5855844249,6569627302,245285215,USW2-USE2-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from US East (Ohio),2022-01-01 13:00:00,2022-01-01 14:00:00,3.73E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 14:00:00,2022-01-01 15:00:00,3.38E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 14:00:00,2022-01-01 15:00:00,4.19E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 14:00:00,2022-01-01 15:00:00,0.00000358,0.006,2.15E-08,0.006,2.15E-08,2.15E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 14:00:00,2022-01-01 15:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 14:00:00,2022-01-01 15:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Amazon Simple Storage Service,5882630516,6569627287,246999529,Requests-Tier1,ListMRAPs,,N,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",2022-01-01 14:00:00,2022-01-01 15:00:00,1,0.000005,0.000005,0.000005,0.000005,0.000005,,,,xyz@kyligence.io,xyzproject,
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Amazon Simple Storage Service,5882631110,6569627287,246999529,Requests-Tier2,ReadAccountPublicAccessBlock,,N,"$0.004 per 10,000 GET and all other requests",2022-01-01 14:00:00,2022-01-01 15:00:00,1,0.0000004,0.0000004,0.0000004,0.0000004,0.0000004,,,,xyz@kyligence.io,xyzproject,
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 15:00:00,2022-01-01 16:00:00,3.35E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 15:00:00,2022-01-01 16:00:00,3.73E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 15:00:00,2022-01-01 16:00:00,8.41E-06,0.006,5.05E-08,0.006,5.05E-08,5.05E-08,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 15:00:00,2022-01-01 16:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 15:00:00,2022-01-01 16:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855845152,6569627302,245285215,USW2-DataTransfer-In-Bytes,LoadBalancing,,N,$0.000 per GB - data transfer in per month,2022-01-01 16:00:00,2022-01-01 17:00:00,3.28E-05,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5855837872,6569627302,245285215,USW2-EU-AWS-In-Bytes,LoadBalancing-PublicIP-In,,N,$0.00 per GB - US West (Oregon) data transfer from EU (Ireland),2022-01-01 16:00:00,2022-01-01 17:00:00,4.19E-08,0,0,0,0,0,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637322,6569627720,232134359,USW2-LCUUsage,LoadBalancing:Network,,N,$0.006 per used Network load balancer capacity unit-hour (or partial hour),2022-01-01 16:00:00,2022-01-01 17:00:00,2.17E-06,0.006,0.000000013,0.006,0.000000013,0.000000013,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637331,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Application,,N,$0.0225 per Application LoadBalancer-hour (or partial hour),2022-01-01 16:00:00,2022-01-01 17:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,CRR35688,EE,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/app/lb-kc-newworkspacemXqE/5aaad61fb1f5dd10
956718813,4.58E+11,4.30E+11,LineItem,4.27E+26,Elastic Load Balancing,5286637332,6569627720,232134359,USW2-LoadBalancerUsage,LoadBalancing:Network,,N,$0.0225 per Network LoadBalancer-hour (or partial hour),2022-01-01 16:00:00,2022-01-01 17:00:00,1,0.0225,0.0225,0.0225,0.0225,0.0225,,,,xyz@kyligence.io,xyzproject,arn:aws:elasticloadbalancing:us-west-2:429636537981:loadbalancer/net/lb-ssh/87c8df949c88552e
