AccountOwnerId,Account Name,SubscriptionId,SubscriptionGuid,Subscription Name,Date,Month,Day,Year,Product,Meter ID,Meter Category,Meter Sub-Category,Meter Region,Meter Name,Consumed Quantity,ResourceRate,ExtendedCost,Cost,Consumed Service,Instance ID,AdditionalInfo,Tags,(Department Name),(Cost Center),(Unit of Measure)
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mosLHuJ-build-sparkworker3-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostestjEjJ-query0-sparkworker1-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker3-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-TESTDRIVE-RG/providers/Microsoft.Compute/disks/trial915H0CW-ki-disk-0,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker9-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostest2fdqV-query0-sparkworker1-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker12-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-JINLI-RG/providers/Microsoft.Compute/disks/mdxbugfixQF97-build-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-WEIZHANG-RG2/providers/Microsoft.Compute/disks/loadtesttpchGkDc-clickhouse-disk0,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker2-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-TESTDRIVE-RG/providers/Microsoft.Compute/disks/trial915H0CW-query0-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker11-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker4-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-NEW2019NCOV-RG/providers/Microsoft.Compute/disks/ncov2019VJpn-query0-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostestPflS-query-mdx-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-query0-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostest2fdqV-build-sparkworker18-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostestjEjJ-query-mdx-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostestjEjJ-query0-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-JINLI-RG/providers/Microsoft.Compute/disks/mdxcontrol1a8Y-query0-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-SHUAILI-RG/providers/Microsoft.Compute/disks/juicefszELL-build-sparkworker7-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-JINLI-RG/providers/Microsoft.Compute/disks/mdxcontrol1a8Y-query0-sparkworker1-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-JINLI-RG/providers/Microsoft.Compute/disks/mdxbugfixQF97-query0-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mostest2fdqV-build-sparkworker14-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mosLHuJ-build-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mosLHuJ-build-sparkworker4-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/EE-DONGDONGZHAO-RG/providers/Microsoft.Compute/disks/mosLHuJ-build-sparkworker2-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.035712,116.3846103,4.156327203,4.156327203,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-TESTDRIVE-RG/providers/Microsoft.Compute/disks/demoKgtc-mdx-datdisk0,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Standard HDD Managed Disks - S20 - LRS - Disks - CN North 2,f464de43-c4d5-4821-917d-02129a93b8ad,Storage,Standard HDD Managed Disks,CN North 2,S20 Disks,0.002976,116.3846103,0.3463606,0.3463606,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-NEW2019NCOV-RG/providers/Microsoft.Compute/disks/ncov2019VJpn-build-sparkworker0-datdisk,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot RA-GRS - Index - CN North,0cea9fc6-24a4-4eba-a865-189705d88e92,Storage,Azure Data Lake Storage Gen2 Hierarchical Namespace,CN North,Hot RA-GRS Index,0.326201,0,0,0,Microsoft.Storage,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-JiaweiLi-RG2/providers/Microsoft.Storage/storageAccounts/abfstest,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,GB/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Tables - LRS Data Stored - CN East,49f3ef0a-48b2-403e-afd9-95ec8ed89f1c,Storage,Tables,CN East,LRS Data Stored,0.00012,0,0,0,Microsoft.Storage,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/PI-DanchaoGu-RG/providers/Microsoft.Storage/storageAccounts/pidanchaogurgdiag,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,GB/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Tables - LRS Data Stored - CN East,49f3ef0a-48b2-403e-afd9-95ec8ed89f1c,Storage,Tables,CN East,LRS Data Stored,0.00012,0,0,0,Microsoft.Storage,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/SC-XiaoxiangYu-RG/providers/Microsoft.Storage/storageAccounts/kylinsystemcuhdistorage,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,GB/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Tables - LRS Data Stored - CN East,49f3ef0a-48b2-403e-afd9-95ec8ed89f1c,Storage,Tables,CN East,LRS Data Stored,0.000192,0,0,0,Microsoft.Storage,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/lightningeast/providers/Microsoft.Storage/storageAccounts/lightningeastdiag,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,GB/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Tables - LRS Data Stored - CN East,49f3ef0a-48b2-403e-afd9-95ec8ed89f1c,Storage,Tables,CN East,LRS Data Stored,0.00012,0,0,0,Microsoft.Storage,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/lightningeast/providers/Microsoft.Storage/storageAccounts/xiaokn6wmoowe4gu2,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,GB/Month
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Azure Data Lake Storage Gen2 Hierarchical Namespace - Hot - Iterative Read Operations - CN North 2,1e1a157d-33cf-443f-b2f6-44109669cbcd,Storage,Azure Data Lake Storage Gen2 Hierarchical Namespace,CN North 2,Hot Iterative Read Operations,0.0023,0,0,0,Microsoft.Storage,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/CE-TESTDRIVE-RG/providers/Microsoft.Storage/storageAccounts/testdrivesa,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,
admin@xyzcloud.partner.onmschina.cn,Azure CN-xyzcloud,143671361,64b57128-3cf9-4e29-8454-ce791c9d0945,Microsoft Azure Enterprise ___(Converted to EA),2022-01-01,1,1,2022,Premium SSD Managed Disks - LRS Snapshots - CN East,82f6c1dd-0604-4a86-8246-8a6d765cb4ae,Storage,Premium SSD Managed Disks,CN East,LRS Snapshots,0.031983,0,0,0,Microsoft.Compute,/subscriptions/64b57128-3cf9-4e29-8454-ce791c9d0945/resourceGroups/NEXUS-MVN-REPO/providers/Microsoft.Compute/disks/nexus-mvn-repo_1836431ccde14f619a4b049d729bc485,,"{""CRR"":""202111300007"",""Cost Center"":""AA"",""Owner"":""xyz@kylience.io"",""Project"":""xyz project""}",Unassigned,,GB/Month
